# Results of the simulations. Done for the quadratic LD law with:
# Period = 1.0, t0 = 0.0, b = 0.3, N = 1000 and n_try = 100
#
# gnum 	 input_p 	 input_a 	 input_teff 	 p_fixed 	 sigma_p_fixed 	 p_float 	 sigma_p_float 	 a_fixed 	 sigma_a_fixed 	 a_float 	 sigma_a_float	 i_fixed 	 sigma_i_fixed 	 i_float 	 sigma_i_float
0	0.08	3.27	3500.0	0.0797446364022	7.69270911261e-08	0.0802111005908	3.91594802696e-07	3.28760957683	1.22713571014e-05	3.26598972089	3.00979460479e-05	85.2013986813	0.000265231547538	84.5385905993	0.000713585541675
0	0.08	3.27	3750.0	0.0797312453509	7.19840280488e-08	0.0802124676685	2.57347200682e-07	3.28889007728	1.13188702749e-05	3.26598598399	2.19478277517e-05	85.2319564684	0.000249424790152	84.5379694429	0.000490736061402
0	0.08	3.27	4000.0	0.0797169268396	8.12531106226e-08	0.0801844253627	6.66484410256e-08	3.2896966113	1.05954032719e-05	3.26729404957	5.08558240957e-06	85.2395909977	0.000235588483782	84.580758937	0.000129921258798
0	0.08	3.27	4250.0	0.0797855952139	3.87039874461e-08	0.0800643172251	1.28493877708e-07	3.28467408067	4.09208387383e-06	3.27090589208	7.5179854417e-06	85.0991531249	8.916591816e-05	84.7109819727	0.000183426497647
0	0.08	3.27	4500.0	0.0798627700932	1.12480484837e-07	0.0799886861402	1.14436463713e-08	3.27953541201	1.21766587727e-05	3.27279729562	3.86559350185e-07	84.9712920131	0.000257257924049	84.7851738397	1.24347096501e-05
0	0.08	3.27	4750.0	0.0798923202702	4.24909071886e-08	0.0799878204591	2.83157750203e-08	3.27725191019	4.62431585546e-06	3.27263302777	2.21327715364e-06	84.9199775309	0.000102523554069	84.7838044903	5.01320905941e-05
0	0.08	3.27	5000.0	0.0798981507103	4.6107868798e-08	0.080002947775	1.93915839626e-09	3.27654514309	5.54473667956e-06	3.27214472714	3.86422036842e-07	84.9075661962	0.000119362325416	84.7674796406	6.58488891722e-06
0	0.08	3.27	5250.0	0.0798869218285	1.26814212192e-07	0.080029882767	1.58162978489e-08	3.27723096835	1.68091991907e-05	3.27130020487	1.09545631641e-06	84.927744043	0.000350681222648	84.7377495794	2.41623241392e-05
0	0.08	3.27	5500.0	0.0798645854099	2.0571622192e-08	0.0800638998146	1.21465199927e-07	3.27911131974	2.9961882247e-06	3.27012505	7.84510819211e-06	84.9746858416	6.25873965214e-05	84.697533136	0.000194091723053
0	0.08	3.27	5750.0	0.0798343019612	3.99216167455e-08	0.0801019619471	6.58772983531e-08	3.28203055333	6.10775422791e-06	3.26870070107	6.51097076067e-06	85.0452475487	0.000129490126309	84.6498997223	0.000148228312314
0	0.08	3.27	6000.0	0.0797956798988	1.16734059026e-07	0.0801442067247	1.25066753833e-07	3.28603588112	1.89636069843e-05	3.26703885157	1.08280708135e-05	85.1423986287	0.000405070627745	84.5949481374	0.000248645135912
0	0.08	3.27	6250.0	0.0797654602199	4.4894155043e-08	0.0801747639727	1.00800843297e-07	3.28953706273	8.23305001325e-06	3.26573183292	7.31264309205e-06	85.2279043632	0.000182010661003	84.5526663177	0.000179333792658
0	0.08	3.27	6500.0	0.0797415871353	1.04065248714e-07	0.0801957663243	3.94925122027e-07	3.29248479519	1.99116371881e-05	3.26477427158	3.830218617e-05	85.3011508738	0.000439523823843	84.5220423284	0.000849794725937
0	0.08	3.27	6750.0	0.0797262737835	1.49237696122e-07	0.0802093204	2.20647782853e-07	3.29458512814	2.89887863376e-05	3.26409455113	1.7492711108e-05	85.3538278767	0.000645441648877	84.5007917594	0.000406522927087
0	0.08	3.27	7000.0	0.0797173080406	2.4959023954e-08	0.0802169119958	2.77427142556e-07	3.29597429948	5.05683139351e-06	3.2636911202	2.85837343597e-05	85.3892986203	0.000114063105766	84.4879790251	0.000626686474179
0	0.08	3.27	7250.0	0.0797104728574	3.03845282584e-08	0.0802227685104	2.32863446426e-07	3.29711576863	6.42308948269e-06	3.26336865957	1.95700227704e-05	85.4190627925	0.000144591017343	84.4776299857	0.000466633740305
0	0.08	3.27	7500.0	0.079708613968	4.19372312986e-08	0.0802249657901	2.2847201719e-07	3.29769373221	9.34098840876e-06	3.26320814497	2.54305812732e-05	85.4344138146	0.000208857604503	84.4724237932	0.000546294168158
0	0.08	3.27	7750.0	0.0797090112351	6.56401071883e-08	0.0802256143824	1.53758215695e-07	3.29798964024	1.47644894707e-05	3.26309204599	1.51966723824e-05	85.4422801833	0.000333157573362	84.4691612717	0.000346604916999
0	0.08	3.27	8000.0	0.0797154464078	3.42687058578e-08	0.0802191601852	2.17072902976e-07	3.29741185986	7.59368467946e-06	3.26331846591	2.09385798205e-05	85.427343264	0.000173274960424	84.4768444132	0.00047818076455
0	0.08	3.27	8500.0	0.0797788233564	3.46059429025e-08	0.0801592822721	9.58458875847e-08	3.29024273099	7.52046995603e-06	3.26570728595	9.11981125872e-06	85.2426846328	0.000166381645025	84.5578020925	0.000214122436963
0	0.08	3.27	8750.0	0.0797777359308	5.31951291345e-08	0.0801517269692	1.33766432993e-07	3.29043408583	1.16032924691e-05	3.26605734506	1.17258811542e-05	85.247954394	0.000255938427238	84.5683935505	0.000279126126501
1	0.085	3.27	3500.0	0.0847379424681	1.18185840285e-07	0.0852209984713	1.23918970946e-07	3.28577840973	1.68035024584e-05	3.26706569484	6.17332204024e-06	85.1648331647	0.000363299872115	84.5569686016	0.000167091773187
