# Results of the simulations. Done for the squareroot LD law with:
# Period = 1.0, t0 = 0.0, b = 0.3, N = 1000 and n_try = 100
#
# gnum 	 input_p 	 input_a 	 input_teff 	 p_fixed 	 sigma_p_fixed 	 p_float 	 sigma_p_float 	 a_fixed 	 sigma_a_fixed 	 a_float 	 sigma_a_float	 i_fixed 	 sigma_i_fixed 	 i_float 	 sigma_i_float
0	0.01	3.27	3500.0	0.0100038205671	3.24252460634e-07	0.00996805839555	1.76799917804e-07	3.26849963316	0.000399032808929	3.3061303045	0.000183664652264	84.6974539989	0.00786463795373	85.5141935886	0.00421782531605
0	0.01	3.27	3750.0	0.0100009201588	2.73342917639e-07	0.00997801543747	2.27138085456e-07	3.27115370271	0.000337123439115	3.29474940491	0.000280438106384	84.7525018506	0.00669082873789	85.2581733419	0.00606379697015
0	0.01	3.27	4000.0	0.00999272038414	4.62072656536e-08	0.0100033671829	8.37765535761e-08	3.27782561813	4.99656976765e-05	3.26688859018	8.79408466086e-05	84.8939344612	0.00100760908757	84.6724402226	0.00174428350717
0	0.01	3.27	4250.0	0.00996643827199	1.38021363828e-07	0.0100184162616	2.05398084759e-07	3.30134110398	0.000129031882908	3.25492525987	0.000199809919953	85.3950586322	0.00283523248675	84.432877703	0.00374218595582
0	0.01	3.27	4500.0	0.00994842044445	1.7739665316e-07	0.0100033906559	1.99212577364e-07	3.31933089571	0.000161206831827	3.26830335193	0.000204869604267	85.8022002701	0.00387092732921	84.6962720808	0.00393834657014
0	0.01	3.27	4750.0	0.00994602119976	1.45832570766e-07	0.0099843545467	2.43298235526e-07	3.32521023252	0.000150486042599	3.28536469167	0.000250408838397	85.9363728814	0.00361592173081	85.0495078628	0.00512225332924
0	0.01	3.27	5000.0	0.00994676079813	4.32284601753e-07	0.00997068201254	2.53546861131e-07	3.32859781646	0.00045259897651	3.29914658828	0.000258381973091	86.0133647616	0.0111381668604	85.3500500439	0.00566169588403
0	0.01	3.27	5250.0	0.00995276054791	4.43541850564e-07	0.0099633404781	4.00035668286e-07	3.32650287938	0.000494754845857	3.30823116954	0.000453098109658	85.95734164	0.0120259923853	85.5574133451	0.0102745206791
0	0.01	3.27	5500.0	0.00996399746564	3.51239094652e-07	0.00996192387049	8.34337977338e-07	3.31725151281	0.000419795876177	3.31198620216	0.000995943986023	85.7341778664	0.00974153177385	85.6461068921	0.0229216912133
0	0.01	3.27	5750.0	0.00997820621946	3.5618775863e-07	0.00996505303591	9.97170990994e-07	3.3020593262	0.000454008385681	3.31066782666	0.00126315824438	85.3905784838	0.0098687437479	85.6164333855	0.0288442813879
0	0.01	3.27	6000.0	0.00999337354455	2.51964897073e-07	0.0099720932588	3.62189315433e-07	3.28266611015	0.000340157842121	3.30418988261	0.000484541559479	84.9816484721	0.00693327413356	85.4681379899	0.0107823739852
0	0.01	3.27	6250.0	0.0100036611642	5.6877025492e-07	0.00997898990394	2.01920045144e-07	3.2675464547	0.000798615425872	3.29680646106	0.00028022090573	84.6805094793	0.0156916227478	85.3034875861	0.00603494947238
0	0.01	3.27	6500.0	0.010008900288	5.14329709256e-07	0.00998577310291	8.16622693775e-08	3.25831821641	0.000767522117128	3.28864493946	0.000124706568818	84.5037796003	0.0146323958536	85.1262733555	0.00261119043135
0	0.01	3.27	6750.0	0.0100116788583	2.25197120392e-07	0.0099896669888	8.71949073096e-08	3.2525990793	0.00034825604749	3.28376105881	0.00012276467686	84.3963397511	0.00653925358782	85.0226235727	0.00262761878099
0	0.01	3.27	7000.0	0.0100124868451	2.07349774938e-07	0.0099925730231	3.65802263066e-08	3.2500875055	0.000331127823831	3.27988682277	6.31042659698e-05	84.349866933	0.00620270962751	84.9415831313	0.00126419003928
0	0.01	3.27	7250.0	0.0100124048094	2.44281972278e-07	0.00999441672662	3.36907861177e-08	3.24908859984	0.000407842489685	3.27740883864	6.00476680216e-05	84.3317452173	0.00759504377632	84.8902527281	0.00118844975729
0	0.01	3.27	7500.0	0.0100119147191	2.86153002433e-07	0.00999486430925	3.31880720557e-08	3.24919310699	0.000491220462072	3.27689307202	5.46355983874e-05	84.3338060448	0.00911851274582	84.8796451355	0.00113736773297
0	0.01	3.27	7750.0	0.0100114197241	3.32938347984e-07	0.00999479511336	2.98302700077e-08	3.24956422246	0.000585278329827	3.27713500546	5.67148271236e-05	84.3406749987	0.0109086541696	84.8846613403	0.00113902126941
0	0.01	3.27	8000.0	0.0100106692609	2.28313030087e-07	0.00999397213063	2.91427632521e-08	3.25108323807	0.000403482082628	3.27854689955	4.93358521699e-05	84.3689696002	0.00750824652339	84.9136893655	0.00102143362666
0	0.01	3.27	8500.0	0.0100030391167	3.9050689136e-07	0.00998294949833	1.58635387903e-07	3.26815063241	0.000647971842616	3.29492985989	0.000253575968955	84.6932619294	0.0126609682423	85.2614438163	0.00544180321253
0	0.01	3.27	8750.0	0.0100003946786	2.39541769232e-07	0.00998792492129	1.13931395683e-07	3.27183475735	0.000398755487481	3.28787346454	0.000200030362002	84.7677364294	0.00789095644049	85.1080537921	0.00413195670369
1	0.03	3.27	3500.0	0.0300640732622	2.90154403578e-07	0.029939986941	9.01800353848e-08	3.24832957181	0.000116377757645	3.28435628016	3.04840429898e-05	84.3010751584	0.00218533751917	85.0738593553	0.000661140251844
1	0.03	3.27	3750.0	0.0300439973828	2.69690934062e-08	0.0299582228175	4.56213438036e-08	3.25528208588	1.11041200153e-05	3.280051516	1.49237531168e-05	84.4374474986	0.000208351927929	84.9699414621	0.000318009372502
1	0.03	3.27	4000.0	0.0299819577253	1.02276007045e-08	0.0300020941236	2.44199413185e-08	3.2761969771	3.63084262821e-06	3.26997498593	8.27224288262e-06	84.8630946802	7.32014476536e-05	84.7323721918	0.000164727365671
1	0.03	3.27	4250.0	0.0298878975197	6.69268774173e-08	0.0300126264806	3.44641481145e-08	3.30359366922	2.08040139501e-05	3.26934411016	6.43729194778e-06	85.4570077243	0.00045769929345	84.7067727905	0.000149285772629
1	0.03	3.27	4500.0	0.0298799425293	5.11985334809e-08	0.0299754842454	1.41851049223e-07	3.30746997213	1.5618357459e-05	3.27750745563	3.65709512793e-05	85.5376624401	0.000353703869149	84.8886872439	0.000772519360217
