# Results of the simulations. Done for the quadratic LD law with:
# Period = 1.0, t0 = 0.0, b = 0.3, N = 1000 and n_try = 100
#
# gnum 	 input_p 	 input_a 	 input_teff 	 p_fixed 	 sigma_p_fixed 	 p_float 	 sigma_p_float 	 a_fixed 	 sigma_a_fixed 	 a_float 	 sigma_a_float	 i_fixed 	 sigma_i_fixed 	 i_float 	 sigma_i_float
0	0.01	3.27	3500.0	0.00999613250885	4.44203256763e-07	0.0100731735865	1.21531323445e-06	3.26137211285	0.000601884009081	3.18639871961	0.00152365908588	84.5917463508	0.0116319208752	83.2032332725	0.0252712306456
0	0.01	3.27	3750.0	0.0100116612228	9.81749142437e-07	0.0100736753225	1.72380980223e-06	3.24046669024	0.00129271972295	3.18656337603	0.00214938272157	84.1988590765	0.0237826182413	83.2056728756	0.0355818133031
0	0.01	3.27	4000.0	0.0101287559195	1.57302935691e-06	0.0100737254833	1.89997213482e-06	3.12080812774	0.00163037406176	3.19767366675	0.00204583464375	82.204873459	0.0251909554925	83.3943634342	0.034477341278
0	0.01	3.27	4250.0	0.0100828967614	8.58809650985e-07	0.0100439876292	2.52836000855e-07	3.1887058738	0.00077099967574	3.23384727689	0.00024853829936	83.2844161806	0.0130261887519	84.0345845288	0.0044592265951
0	0.01	3.27	4500.0	0.0100415177217	1.47054674597e-06	0.0100231303572	3.54404425009e-07	3.22917142975	0.00133422787222	3.25247811784	0.000368058909185	83.9824072514	0.0241284780596	84.3845535523	0.00681769952034
0	0.01	3.27	4750.0	0.0100425185395	1.03278088818e-06	0.0100197371175	3.93574770783e-07	3.22624677527	0.0010033765119	3.25457078926	0.000402232404958	83.9295774567	0.0178877359985	84.425631655	0.00756612147267
0	0.01	3.27	5000.0	0.0100526766456	6.24627936649e-07	0.0100214476254	4.59879640233e-07	3.2124550898	0.000647678341202	3.25186078261	0.000512756464364	83.6873775695	0.0111961153223	84.3739389066	0.00954772289067
0	0.01	3.27	5250.0	0.0100612231974	8.78786106639e-07	0.0100264230403	2.50057502518e-07	3.1976041196	0.000961236823726	3.24522200447	0.000300295564999	83.4338415638	0.0163945978676	84.2484099148	0.00551153618321
0	0.01	3.27	5500.0	0.0100576608456	7.00807886659e-07	0.0100321338004	1.47629363042e-07	3.1946618118	0.000829785212272	3.23687831184	0.000195745632496	83.3854201243	0.0140519854332	84.0932087645	0.00349869866074
0	0.01	3.27	5750.0	0.0100443851902	8.81726275909e-07	0.0100383698984	3.66621877308e-07	3.20408601947	0.00113247888755	3.22691674698	0.00045089583004	83.546605532	0.0194545229777	83.9114530495	0.00805892031838
0	0.01	3.27	6000.0	0.010026311727	1.04888374485e-06	0.0100451572159	7.7849257621e-07	3.22187885892	0.00146585832481	3.21510836282	0.00106878401831	83.8568586266	0.0259716255874	83.7004568288	0.0185569124513
0	0.01	3.27	6250.0	0.0100103804285	7.10235609191e-07	0.0100521355094	2.05174327707e-06	3.2406520307	0.00108379457553	3.20204059503	0.00300487457358	84.1950833854	0.0198693254475	83.4731930157	0.0508561336881
0	0.01	3.27	6500.0	0.00999993129524	6.30601115631e-07	0.0100551771484	1.88468314828e-06	3.25403621662	0.00102042271538	3.19428894879	0.00285751703665	84.4448024395	0.0193649522722	83.3403397322	0.047926123688
0	0.01	3.27	6750.0	0.00999140449239	4.19582584372e-07	0.0100570452901	1.25526823143e-06	3.26644919454	0.000724633962401	3.18840465868	0.00199274698649	84.6835012072	0.0141505381663	83.240658573	0.0331064400548
0	0.01	3.27	7000.0	0.00998458123041	3.3605655914e-07	0.0100572497608	1.40529242525e-06	3.27750110586	0.000605928910787	3.18535490692	0.00231334778943	84.9027881704	0.0122001940437	83.189107404	0.0382519661938
0	0.01	3.27	7250.0	0.00997826593596	2.36059934562e-07	0.010057803469	9.93214574826e-07	3.28869393772	0.000443772644388	3.18173189585	0.00168683854019	85.1324072485	0.00925183042834	83.1284426237	0.0278117212099
0	0.01	3.27	7500.0	0.00997343766755	3.27648316776e-07	0.0100570245635	1.50314071317e-06	3.29824915107	0.000647898496999	3.18054910451	0.00259734885574	85.3350765515	0.0139934164526	83.1085745284	0.042705368159
0	0.01	3.27	7750.0	0.0099702796298	2.54736714393e-07	0.0100561745839	1.49801179045e-06	3.30518284561	0.000518682986788	3.17985602373	0.0026672136494	85.4865174347	0.0114864837227	83.0970101946	0.0438278723561
0	0.01	3.27	8000.0	0.00997128241601	2.58473200679e-07	0.0100546002672	1.31925846156e-06	3.30390478321	0.000525552285887	3.18190052751	0.00235372193375	85.4579327665	0.0115982781735	83.131214962	0.0387837862853
0	0.01	3.27	8500.0	0.00999420512852	2.5583536895e-07	0.0100433665262	1.66924538624e-06	3.2646874141	0.000463314963879	3.20490598121	0.00284185145445	84.6465834043	0.00901807648931	83.5236433917	0.0483834502126
0	0.01	3.27	8750.0	0.0100033016298	5.57780800838e-07	0.0100400609736	3.13307985043e-06	3.2482808282	0.00100477673539	3.21010455302	0.00522137782642	84.3344446042	0.0187502300819	83.6131840342	0.09038025669
1	0.03	3.27	3500.0	0.0298851201285	2.05105056264e-07	0.0301154594913	3.33560199086e-07	3.30302494247	9.2421234152e-05	3.23994035402	0.000127935255622	85.4893170304	0.00208018941389	84.0933170225	0.00235994176502
1	0.03	3.27	3750.0	0.0298819587801	2.82872416508e-07	0.0301166362775	3.23377850836e-07	3.30350383129	0.00012655743685	3.23983911092	0.000123975962112	85.5019863604	0.00284531620345	84.0910234992	0.00229889298119
1	0.03	3.27	4000.0	0.0298944962637	3.29611314761e-07	0.0301083377209	9.17217132509e-07	3.29470468817	0.000123003046304	3.24550052745	0.000299354358976	85.3063129048	0.00267211577053	84.2031291487	0.00563845322848
1	0.03	3.27	4250.0	0.0298996063773	2.39331994614e-07	0.0300509149482	3.70809657906e-07	3.29360506308	7.39055256964e-05	3.26153723674	0.000110169356913	85.2679550586	0.00160453645105	84.5340340323	0.00214473898749
1	0.03	3.27	4500.0	0.0298940767093	8.00873670602e-08	0.0300107425155	1.13660371798e-08	3.29785827915	2.47144170391e-05	3.27060866073	2.76030508056e-06	85.3497264086	0.000544433387971	84.7297246268	5.74809689299e-05
1	0.03	3.27	4750.0	0.0299136770925	1.36047861953e-07	0.0300084020179	2.61006816838e-08	3.29361626371	4.39094920475e-05	3.27087167111	6.13409000982e-06	85.2535196554	0.000949698410948	84.7372913743	0.000131851375991
1	0.03	3.27	5000.0	0.0299294424647	4.20830740861e-07	0.0300148475248	5.04128467698e-08	3.28945176365	0.000145348628144	3.26913078939	1.18387264215e-05	85.1644388843	0.00309433604811	84.7003225696	0.000254679328724
1	0.03	3.27	5250.0	0.0299391806159	5.94030139774e-07	0.0300270243988	2.64459570509e-08	3.28636265178	0.000220769907858	3.2657220741	6.26314371442e-06	85.1014009087	0.00465290005935	84.6276302248	0.000136596565364
1	0.03	3.27	5500.0	0.0299396195495	5.68683231666e-07	0.0300418706046	2.76660828638e-07	3.28607749929	0.000229294382652	3.2611340793	9.98022963023e-05	85.0982795142	0.00482438991673	84.5311598429	0.00199860896951
1	0.03	3.27	5750.0	0.0299320681625	2.94073804946e-07	0.0300584873756	3.84415210043e-07	3.28877757335	0.000128014174989	3.25548142242	0.000143884504154	85.1583610179	0.002713829865	84.414301303	0.00279141065557
