# Results of the simulations. Done for the squareroot LD law with:
# Period = 1.0, t0 = 0.0, b = 0.8, N = 1000 and n_try = 100
#
# gnum 	 input_p 	 input_a 	 input_teff 	 p_fixed 	 sigma_p_fixed 	 p_float 	 sigma_p_float 	 a_fixed 	 sigma_a_fixed 	 a_float 	 sigma_a_float	 i_fixed 	 sigma_i_fixed 	 i_float 	 sigma_i_float
0	0.01	3.27	3500.0	0.00999150579186	2.06909100231e-07	0.0100082037339	1.95503690992e-08	3.28273858668	0.00027768185145	3.28211755115	2.30545185028e-05	75.9267275452	0.00198098495711	75.9285285626	0.000162118635705
0	0.01	3.27	3750.0	0.00999171850246	9.29590076101e-08	0.0100061786099	1.93191419465e-08	3.28195267612	0.000125048643324	3.27832430797	2.89619337733e-05	75.9222222402	0.000893074305163	75.9004971403	0.000206569323715
0	0.01	3.27	4000.0	0.0100006636715	4.33752627221e-08	0.0100018898692	2.15683471676e-08	3.26679873737	5.16254162189e-05	3.26722762696	1.56311756284e-05	75.8168556335	0.00037169917618	75.8181190374	0.000113866788304
0	0.01	3.27	4250.0	0.010019277304	1.32469897111e-07	0.0100103150872	2.07611949179e-08	3.23856487862	0.000137854563769	3.25636732758	1.77821129536e-05	75.6155291063	0.00100742733006	75.7364213412	0.000123501053189
0	0.01	3.27	4500.0	0.00999867985325	1.23534245498e-07	0.0100182061041	2.3796276965e-07	3.25704826594	0.000131645761151	3.25769096551	0.000213603643564	75.7496897682	0.000950269395743	75.7458106313	0.00154287529764
0	0.01	3.27	4750.0	0.00997096223485	3.60316268967e-08	0.0100199315039	1.07023410427e-08	3.28884562291	3.87717746825e-05	3.26415631406	2.89985973471e-05	75.9762295936	0.000279294510138	75.793911959	0.000201643821734
0	0.01	3.27	5000.0	0.0099539837877	1.970744172e-08	0.0100209354299	1.83005628078e-08	3.31168808909	2.3601879149e-05	3.26992231566	1.90030162512e-05	76.1366173116	0.00016675006114	75.8367475513	0.000129218494246
0	0.01	3.27	5250.0	0.00994975050057	6.75261020448e-08	0.0100209353087	3.15061911655e-08	3.32189607369	8.56914971639e-05	3.27461974527	2.94850854e-05	76.2070391543	0.00060006974991	75.8716801923	0.000211327634195
0	0.01	3.27	5500.0	0.00995604189372	6.86366391961e-08	0.0100195814325	3.67340408021e-08	3.31993265594	9.09457582058e-05	3.27807467384	3.51536768702e-05	76.1920829339	0.000643474970615	75.8975069881	0.000250953418105
0	0.01	3.27	5750.0	0.00996816412294	9.73342527161e-08	0.010016507523	3.59627340217e-08	3.30966074435	0.000137504757203	3.28033488335	2.73900921167e-05	76.1188996315	0.000969939460883	75.9145750286	0.000197935338327
0	0.01	3.27	6000.0	0.00998306947737	1.21326671495e-07	0.0100115547591	5.04437373998e-08	3.29428991683	0.000178853755986	3.28115243084	5.75502516221e-05	76.0096337305	0.00127293103597	75.9210547386	0.000411463741248
0	0.01	3.27	6250.0	0.00999409347989	9.22881499837e-08	0.0100070926889	6.22923805729e-08	3.28209021205	0.00014244862656	3.28102804631	6.12311678984e-05	75.922625088	0.00101816242687	75.9205012332	0.00044826815568
0	0.01	3.27	6500.0	0.0100012953853	3.88587098844e-08	0.0100031402132	4.863635992e-08	3.27354177233	6.16928184004e-05	3.27973660783	6.1224923753e-05	75.8616945018	0.000443010377947	75.9112387402	0.000442092096511
0	0.01	3.27	6750.0	0.0100056006829	2.30735752458e-08	0.0100003325357	4.93876758281e-08	3.26831861096	3.88128021457e-05	3.27885784573	6.56456030269e-05	75.8243623837	0.000279324523559	75.9049300717	0.000473300553468
0	0.01	3.27	7000.0	0.0100079866136	2.33706723638e-08	0.00999863636179	7.2433094313e-08	3.26520014883	3.97138256511e-05	3.27821596978	7.77812480137e-05	75.8020736589	0.000285988330795	75.900287313	0.000556072797837
0	0.01	3.27	7250.0	0.0100096307658	1.40305518262e-08	0.00999758731257	4.19288583411e-08	3.26299173594	2.50005098385e-05	3.27765945723	5.30871476199e-05	75.7863147922	0.000178254008302	75.896256561	0.000379348486372
0	0.01	3.27	7500.0	0.0100104208888	1.68888023039e-08	0.00999737145132	3.42344265733e-08	3.26160698573	3.00631072856e-05	3.2775861876	5.15263596907e-05	75.7763593247	0.000216988216865	75.8957317858	0.000370738346851
0	0.01	3.27	7750.0	0.0100109030452	1.29003994236e-08	0.00999752868213	3.77257279792e-08	3.26061929538	2.65517315008e-05	3.27773886218	5.17268655904e-05	75.7692186956	0.000191321767478	75.8968576634	0.000370320488599
0	0.01	3.27	8000.0	0.0100099348011	1.69323684144e-08	0.00999868482911	3.69750574742e-08	3.26136252572	3.27830896061e-05	3.27780828534	5.32775476608e-05	75.7746073435	0.000234615128756	75.8972896709	0.000382436377191
