# Results of the simulations. Done for the quadratic LD law with:
# Period = 1.0, t0 = 0.0, b = 0.0, N = 1000 and n_try = 100
#
# gnum 	 input_p 	 input_a 	 input_teff 	 p_fixed 	 sigma_p_fixed 	 p_float 	 sigma_p_float 	 a_fixed 	 sigma_a_fixed 	 a_float 	 sigma_a_float	 i_fixed 	 sigma_i_fixed 	 i_float 	 sigma_i_float
0	0.01	3.27	3500.0	0.0099983503401	1.22504756725e-09	0.0100087618693	1.53904165523e-08	3.26896920327	1.03466918861e-06	3.27233033539	3.49989358514e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	3750.0	0.0099983553311	1.24393560839e-09	0.0100088235241	1.41927409252e-08	3.26896766046	1.17344461456e-06	3.27235133105	3.29740563182e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	4000.0	0.0099989823495	6.42334955891e-10	0.0100080685047	2.29810638425e-08	3.26902392952	1.07488798988e-06	3.27209787411	3.2621414276e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	4250.0	0.0100001277832	9.31377620561e-10	0.0100054318922	2.51670533001e-08	3.26919438982	4.73084752236e-07	3.27127992419	5.86571196959e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	4500.0	0.0100005937142	1.63653164993e-09	0.0100037602897	2.48769585016e-08	3.26930923337	2.31361329187e-06	3.2707706722	5.60698819102e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	4750.0	0.0100005765738	2.79204340814e-09	0.0100034592138	1.41358603507e-08	3.26936681185	3.49444963195e-06	3.2706804765	3.28642073688e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	5000.0	0.0100004406106	1.60989959423e-09	0.0100036022732	2.41094299878e-08	3.26937535851	2.26727960193e-06	3.2707318788	5.41102415296e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	5250.0	0.0100001975701	3.49819986165e-09	0.0100040591322	1.1707317006e-08	3.26936494446	3.51758442437e-06	3.27087808897	2.62791079537e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	5500.0	0.00999987210743	1.48292636317e-09	0.0100046623324	2.63058044937e-08	3.26935640133	1.91052704264e-06	3.27106797281	5.50443070558e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	5750.0	0.00999947399087	2.84066822158e-09	0.010005424533	9.25549124962e-09	3.26934592551	3.44471589577e-06	3.27129926801	9.69414435812e-07	90.0	0.0	90.0	0.0
0	0.01	3.27	6000.0	0.00999898459851	1.67768140793e-09	0.0100063470399	3.22809823985e-08	3.26932242733	1.61908570835e-06	3.27157921824	5.91155023814e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	6250.0	0.00999857371727	1.45448517057e-09	0.0100070846335	2.03752840084e-08	3.2693078621	1.68494489032e-06	3.27180099293	2.68569625641e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	6500.0	0.0099982434972	1.14355805605e-09	0.0100076343946	3.45426807214e-08	3.26929108791	1.13068750813e-06	3.27197012735	5.80682442007e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	6750.0	0.00999799913398	1.89155164412e-09	0.010008025948	2.82006494879e-08	3.26928072748	2.15723685641e-06	3.27208878002	4.20513220857e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	7000.0	0.00999782317672	2.46708334322e-09	0.0100082815376	2.6336371846e-08	3.26927108675	2.43135655564e-06	3.27216894686	2.83380531447e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	7250.0	0.00999766511539	2.33263538592e-09	0.0100085143508	1.7513303657e-08	3.26925890075	2.94434128494e-06	3.27224078909	2.52619551081e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	7500.0	0.00999756111596	1.62720252133e-09	0.0100086189656	3.03833836184e-08	3.26925183921	1.74037476129e-06	3.27227739552	5.60316660979e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	7750.0	0.00999749281028	1.67689461197e-09	0.0100086723958	3.1677820993e-08	3.26924941085	1.66566468572e-06	3.27229687201	4.68786116267e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	8000.0	0.00999756022429	1.89521403118e-09	0.010008494859	3.22266039338e-08	3.26926138569	1.9210826841e-06	3.27224728995	3.98698674435e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	8500.0	0.00999847659417	1.13513407201e-09	0.0100066591491	2.43198248244e-08	3.26938394137	7.41330512644e-07	3.27168975844	2.93305505701e-06	90.0	0.0	90.0	0.0
0	0.01	3.27	8750.0	0.00999854311469	1.3151781721e-09	0.0100065238883	2.63965549884e-08	3.26938691254	8.09243443417e-07	3.27166118197	2.89099003343e-06	90.0	0.0	90.0	0.0
1	0.03	3.27	3500.0	0.0299883570162	2.85268842282e-10	0.0300364589359	1.26182591652e-08	3.26726856125	6.9777793574e-07	3.27395403035	2.13377379691e-06	90.0	0.0	90.0	0.0
1	0.03	3.27	3750.0	0.0299882416952	2.89887894223e-10	0.0300367172544	1.80709887497e-08	3.26721839911	8.41819456195e-07	3.27398244362	2.01488549614e-06	90.0	0.0	90.0	0.0
1	0.03	3.27	4000.0	0.0299906810717	4.10186363142e-10	0.0300321225273	2.14819005126e-08	3.2674700189	1.07950153359e-06	3.27347804932	1.17403673679e-06	90.0	0.0	90.0	0.0
1	0.03	3.27	4250.0	0.0299955196473	6.7972619946e-09	0.0300169565656	2.27212748443e-08	3.26815277706	1.72960241055e-06	3.27182086495	3.16492626172e-06	90.0	0.0	90.0	0.0
1	0.03	3.27	4500.0	0.0299977279895	6.39776436981e-09	0.0300077278616	1.32200469698e-09	3.26855766155	1.8973304287e-06	3.27081546845	6.20847292839e-07	90.0	0.0	90.0	0.0
